station_id,scale,variable,label,unit,n,bmd_mean,nasa_mean,bias,mae,rmse,ubrmse,pearson_r,r2,nse,kge,pbias_percent,std_ratio
kutubdia,3hour,T2M,Temperature at 2 m,deg C,11688,26.70231861738535,25.79414470682181,-0.9081739105635415,1.7592878736025557,2.1837417475955463,1.9859376043479753,0.8774984593044876,0.7700035460817494,0.7148088808143068,0.8648357736065284,-3.401105063484065,0.9541089435893478
kutubdia,3hour,RH2M,Relative humidity at 2 m,%,11688,79.66889117043121,81.06110654802647,1.3922153775952542,7.703378964179785,9.762523594775608,9.66274305158415,0.6489326599485002,0.42111359714783586,0.3483491706357562,0.6325388272108261,1.7475018883053932,0.8928829613376256
kutubdia,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.9674794661190965,48.78509753593429,47.81761806981519,47.87317761806981,159.27062614628207,151.92303233926722,0.27484327100907713,0.07553882361896902,-1041.9330429861423,-56.855194769397,4942.494362348446,31.064475005205793
kutubdia,3hour,WS10M,Wind speed at 10 m,m/s,11688,2.667778918548939,3.301527777777778,0.6337488592288386,1.340264944102213,1.7055006160419564,1.5833807927171648,0.4285694769227573,0.1836717965498458,-0.30783930112058644,0.38100310362902123,23.755673861218902,0.9861757115006582
m_court,3hour,T2M,Temperature at 2 m,deg C,11688,26.342607802874745,25.073102041980377,-1.2695057608943652,2.161843201003879,2.6370613729689585,2.3113735760064724,0.9027124956733441,0.8148898498447973,0.7045301323498173,0.84730803291591,-4.819210650647219,1.1073661919990114
m_court,3hour,RH2M,Relative humidity at 2 m,%,11688,81.08761122518823,81.43636749942961,0.3487562742413871,9.152453513575178,12.296877635894989,12.291931038423197,0.7067902712742535,0.4995524875679329,0.46005222884487107,0.6915816118017883,0.4300980987994045,0.9044413336117657
m_court,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.8809462696783026,25.54796457905544,24.667018309377138,24.803330766598222,66.82075093424056,62.101134958555015,0.3186103489424826,0.10151255445325051,-229.66184678438597,-30.04996202223428,2800.059340552615,14.401590154307378
m_court,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.4762149212867899,2.8522045402692218,1.375989618982432,1.9653097193702944,2.2791286695983155,1.816887465155057,0.5178226957439533,0.26814034422753485,-0.20214645473156567,-0.09229958460123333,93.21065646613346,0.6970135615317998
madaripur,3hour,T2M,Temperature at 2 m,deg C,11688,25.930715263518138,25.749172940908053,-0.18154232261008493,1.9465856719142143,2.508788557498965,2.502211504117722,0.9036175304805935,0.8165246413918462,0.7925981487649776,0.8889326512951751,-0.7001053413497482,1.0547481576745847
madaripur,3hour,RH2M,Relative humidity at 2 m,%,11688,81.8790212183436,77.2576092288387,-4.621411989504905,11.008303388090349,15.107492718371413,14.383285002352752,0.685734729212407,0.47023211884801314,0.05812568361668269,0.5914274419108463,-5.644195449260642,1.2549179879360621
madaripur,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.6176505817932922,19.824834873374403,19.20718429158111,19.35147758384668,52.98612335070513,49.38231808375726,0.3765173173453102,0.14176529026090903,-189.79462032632316,-32.41655055701596,3109.716862212741,13.216514403094163
madaripur,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.037217659137577006,2.840817647729865,2.8035999885922878,2.8058957905544144,3.1444490434519556,1.4238633680347428,0.32136248346212626,0.10327384577694537,-57.99795284448534,-74.38012109852345,7532.983141762451,3.668071689718728
mongla,3hour,T2M,Temperature at 2 m,deg C,11688,26.676839493497607,26.1578684690851,-0.5189710244125033,2.054458704083961,2.5714044430169416,2.518489603986386,0.9023851443592918,0.81429894876034,0.7490427921336384,0.8306773288205198,-1.9453992086993694,1.1369782797580597
mongla,3hour,RH2M,Relative humidity at 2 m,%,11688,81.93394934976044,75.64966176135067,-6.284287588409764,11.164681724845998,15.927672785382118,14.635521509818538,0.7311899402673845,0.5346387287482213,0.11627372748480014,0.6174952738914916,-7.6699434584598585,1.2610904326402934
mongla,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.7722022587268994,18.81239476386037,18.040192505133472,18.216997775496235,49.83070238033635,46.45051511119533,0.36675022684615305,0.13450572889170473,-123.73502554562076,-24.31745836337145,2336.2004321090244,10.735987202498169
mongla,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.8677275838466804,2.5570331394022356,1.6893055555555558,1.816747376226329,2.106340835555751,1.2581408726763603,0.5238869754569089,0.27445756305338787,-1.4579121785813078,-1.0060775105578625,194.6815552488004,0.9129794804813739
mymensingh,3hour,T2M,Temperature at 2 m,deg C,11688,25.511533196440794,25.32417921514944,-0.1873539812913534,2.050842459502624,2.6271885487527142,2.6204996005326295,0.8879393661358151,0.7884363179336732,0.7636281755225373,0.8802478483554548,-0.7343893440222238,1.0415819599176603
mymensingh,3hour,RH2M,Relative humidity at 2 m,%,11688,81.93976728268309,76.95421885694729,-4.985548425735797,11.4899734770705,15.760042817073083,14.950694180894082,0.6342365676757543,0.40225602377712166,-0.0649749638105237,0.5611282654601433,-6.0844063768648615,1.2347839663531692
mymensingh,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.642419575633128,25.249159822039697,24.606740246406574,24.721319301848048,72.70208197072603,68.41126411143154,0.28089447006519613,0.07890170331320737,-362.33099477170225,-40.990480005910165,3830.322297099326,18.191463241909698
mymensingh,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.9002395619438741,2.5304788386949575,1.6302392767510836,2.015777150353639,2.3669222440512794,1.7159955739811357,0.40088545083828553,0.16070914469381545,-0.8698037230238416,-0.920107314622727,181.0894950262941,0.7796971725949992
patuakhali,3hour,T2M,Temperature at 2 m,deg C,11688,26.361045516769337,25.80705395847593,-0.5539915582934066,1.7545927446954142,2.223318315551917,2.1531924404493568,0.9093738558121587,0.8269608096346728,0.8130712940334214,0.8975796355779019,-2.1015538171313803,0.957160996821004
patuakhali,3hour,RH2M,Relative humidity at 2 m,%,11658,84.38317035512095,80.11555812889574,-4.267612226225196,10.138448847715447,13.655817333970438,12.9718477074525,0.6849571428993472,0.4691662876088367,0.36166666048906315,0.6648519495837468,-5.057421057143544,0.8974599438621709
patuakhali,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.8390657084188912,27.731129363449693,26.8920636550308,26.995408966461326,71.42174313951548,66.16556737050396,0.38341671934017646,0.14700838066958363,-282.73032335536135,-34.3752261161165,3205.0009177118386,15.960727240712902
patuakhali,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.0320841889117043,3.3282369381702033,2.296152749258499,2.610889231120237,3.07244264678461,2.0414667202414685,0.3876628284361824,0.15028246855114097,-1.4361059091681945,-1.3115761900070506,222.47727209925668,0.8628358266307694
rajshahi,3hour,T2M,Temperature at 2 m,deg C,11688,25.7834787816564,25.760819073693813,-0.022659707962583098,2.1343543235227016,2.770446427676274,2.7703537583238864,0.9063586145377975,0.8214859381468759,0.8072099158197119,0.9028689144977856,-0.08788460298345892,1.0257869410596436
rajshahi,3hour,RH2M,Relative humidity at 2 m,%,11688,79.92051676933607,71.47377509696555,-8.446741672370521,13.36793834131873,18.410638708330584,16.35861157827643,0.6856287595202116,0.4700867958812242,0.008247274060158127,0.6184147142938654,-10.568927746987955,1.1887003711033082
rajshahi,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.41801848049281315,13.327843942505135,12.909825462012321,13.025588637919235,36.71747476564313,34.373090633604924,0.25579960748530617,0.0654334391896367,-139.36889807619542,-31.565738955832607,3088.338450202628,11.304857166172516
